Species	Chemical Name	Freq-GHz(rest frame,redshifted)	Freq Err(rest frame,redshifted)	Meas Freq-GHz(rest frame,redshifted)	Meas Freq Err(rest frame,redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	Linelist
CH3OHvt=0-2	Methanol			289.42821200	5.0E-5	6(4,2)-5(4,1)++,vt=1	0.00000		358.50000	CDMS
CH3OHvt=0-2	Methanol	289.42822600	5.0E-6			6(4,2)-5(4,1)A,vt=1	-4.54270		358.49960	CDMS
CH3OHvt=0-2	Methanol	289.42822600	5.0E-6			6(4,3)-5(4,2)A,vt=1	-4.54270		358.49960	CDMS
CH3OHvt=0-2	Methanol			289.42914000	5.0E-5	6(3,4)-5(3,3)++,vt=1	0.00000		299.45000	CDMS
CH3OHvt=0-2	Methanol			289.42914000	5.0E-5	6(3,4)-5(3,3)++,vt=1	0.00000		299.45000	CDMS
CH3OHvt=0-2	Methanol	289.42914500	5.0E-6			6(3,4)-5(3,3)A,vt=1	-4.29390		299.45000	CDMS
CH3OHvt=0-2	Methanol	289.42916100	5.0E-6			6(3,3)-5(3,2)A,vt=1	-4.29390		299.45000	CDMS
CH3OHvt=0-2	Methanol	289.42974500	6.0E-6			6(-0,6)-5(-0,5)E,vt=1	-4.02940		233.05100	CDMS
CH3OHvt=0-2	Methanol			289.42975600	5.0E-5	6(0,6)-5(0,5),vt=1	0.00000		233.05100	CDMS
CH3OHvt=0-2	Methanol			289.44354100	5.0E-5	6(2,5)-5(2,4),vt=1	0.00000		302.08000	CDMS
CH3OHvt=0-2	Methanol	289.44355700	5.0E-6			6(-2,4)-5(-2,3)E,vt=1	-4.22420		302.08000	CDMS
CH3OHvt=0-2	Methanol	289.44579200	1.7E-5			21(6,15)-22(5,18)E,vt=0	-4.48520		493.97120	CDMS
CH3OHvt=0-2	Methanol			289.47561000	5.0E-5	6(-1,5)-5(-1,4),vt=1	0.00000		311.45200	CDMS
CH3OHvt=0-2	Methanol	289.47562500	6.0E-6			6(1,5)-5(1,4)E,vt=1	-4.20610		311.45230	CDMS
CH3OHvt=0-2	Methanol			289.51111000	5.0E-5	6(0,6)-5(0,5)++,vt=1	0.00000		318.59500	CDMS
CH3OHvt=0-2	Methanol	289.51115200	7.0E-6			6(0,6)-5(0,5)A,vt=1	-4.20780		318.59480	CDMS
CH3OHvt=0-2	Methanol	289.62430200	1.3E-5			6(1,5)-5(1,4)A,vt=2	-4.59600		498.71390	CDMS
CH3OHvt=0-2	Methanol			289.71046000	5.0E-5	6(1,5)-5(1,4)--,vt=1	0.00000		250.22800	CDMS
CH3OHvt=0-2	Methanol	289.71053200	6.0E-6			6(1,5)-5(1,4)A,vt=1	-4.07570		250.22840	CDMS
CH3OHvt=0-2	Methanol	289.93937700	5.0E-6			6(-0,6)-5(-0,5)E,vt=0	-3.61250		33.31650	CDMS
CH3OHvt=0-2	Methanol	290.06974700	5.0E-6			6(1,6)-5(1,5)E,vt=0	-3.61280		28.07350	CDMS
CH3OHvt=0-2	Methanol	290.11063700	5.0E-6			6(0,6)-5(0,5)A,vt=0	-3.59260		24.19880	CDMS
CH3OHvt=0-2	Methanol	290.11778600	5.0E-6			6(5,2)-5(5,1)E,vt=0	-4.28650		110.39370	CDMS
CH3OHvt=0-2	Methanol	290.13888900	5.0E-6			6(-5,1)-5(-5,0)E,vt=0	-4.30370		118.77530	CDMS
CH3OHvt=0-2	Methanol	290.14508500	5.0E-6			6(5,2)-5(5,0)A,vt=0	-4.30460		120.04300	CDMS
CH3OHvt=0-2	Methanol	290.14508500	5.0E-6			6(5,1)-5(5,1)A,vt=0	-4.30460		120.04300	CDMS
CH3OHvt=0-2	Methanol	290.16134800	5.0E-6			6(4,2)-5(4,1)++	-3.96330		80.04080	CDMS
CH3OHvt=0-2	Methanol	290.16135200	5.0E-6			6(4,2)-5(4,1)A,vt=0	-3.96330		80.04080	CDMS
CH3OHvt=0-2	Methanol	290.16235600	5.0E-6			6(4,3)-5(4,2)E,vt=0	-3.97500		85.29620	CDMS
CH3OHvt=0-2	Methanol	290.18328900	5.0E-6			6(-4,2)-5(-4,1)E,vt=0	-3.98410		90.92260	CDMS
CH3OHvt=0-2	Methanol	290.18467400	5.0E-6			6(2,5)-5(2,4)A,vt=0	-3.69540		50.41080	CDMS
CH3OHvt=0-2	Methanol	290.18951500	5.0E-6			6(3,4)-5(3,3)A,vt=0	-3.79000		58.81300	CDMS
CH3OHvt=0-2	Methanol	290.19054900	5.0E-6			6(3,3)-5(3,2)A,vt=0	-3.79000		58.81300	CDMS
CH3OHvt=0-2	Methanol	290.20969500	5.0E-6			6(3,3)-5(3,2)E,vt=0	-3.80560		67.78710	CDMS
CH3OHvt=0-2	Methanol	290.21318000	5.0E-6			6(-3,4)-5(-3,3)E,vt=0	-3.78570		57.36240	CDMS
CH3OHvt=0-2	Methanol	290.24868500	5.0E-6			6(-1,5)-5(-1,4)E,vt=0	-3.62410		38.83260	CDMS
CH3OHvt=0-2	Methanol	290.26406800	5.0E-6			6(2,4)-5(2,3)A,vt=0	-3.69510		50.41350	CDMS
CH3OHvt=0-2	Methanol	290.30728100	5.0E-6			6(2,4)-5(2,3)E,vt=0	-3.68010		42.20580	CDMS
CH3OHvt=0-2	Methanol	290.30773800	5.0E-6			6(-2,5)-5(-2,4)E,vt=0	-3.68000		39.66510	CDMS
CH3OHvt=0-2	Methanol	291.24056800	1.6E-5			15(1,14)-14(2,13)A,vt=0	-3.82130		195.50420	CDMS
CH3OHvt=0-2	Methanol	291.55334400	1.3E-5			15(2,13)-15(-0,15)E,vt=0	-6.84810		202.07530	CDMS
CH3OHvt=0-2	Methanol	291.90806300	1.9E-5			17(6,12)-18(5,13)A,vt=0	-4.39630		371.53640	CDMS
CH3OHvt=0-2	Methanol	291.90821500	1.9E-5			17(6,11)-18(5,14)A,vt=0	-4.39630		371.53640	CDMS
CH3OHvt=0-2	Methanol	292.16070600	6.2E-5			18(3,16)-17(0,17)A,vt=1	-6.79240		540.61220	CDMS
CH3OHvt=0-2	Methanol			292.51744000	5.0E-5	10(1,10)-9(0,9),vt=1	0.00000		281.31600	CDMS
CH3OHvt=0-2	Methanol	292.51749300	9.0E-6			10(-1,10)-9(-0,9)E,vt=1	-4.10640		281.31640	CDMS
CH3OHvt=0-2	Methanol	292.67288900	5.0E-6			6(1,5)-5(1,4)A,vt=0	-3.61830		34.51560	CDMS
CH3OHvt=0-2	Methanol	292.86449800	3.2E-5			8(-8,1)-8(-7,1)E,vt=1	-4.92700		461.82720	CDMS
CH3OHvt=0-2	Methanol	293.05150500	3.0E-5			9(-8,2)-9(-7,2)E,vt=1	-4.66950		476.29420	CDMS
CH3OHvt=0-2	Methanol	293.08703500	1.9E-5			18(3,15)-19(1,19)E,vt=0	-8.42920		309.54550	CDMS
CH3OHvt=0-2	Methanol	293.12700000	2.6E-5			25(2,24)-24(4,21)A,vt=0	-7.49410		539.51260	CDMS
CH3OHvt=0-2	Methanol	293.33089500	2.8E-5			10(-8,3)-10(-7,3)E,vt=1	-4.53620		492.36700	CDMS
CH3OHvt=0-2	Methanol	293.46405500	1.3E-5			3(2,1)-4(1,4)A,vt=0	-4.43920		26.10120	CDMS
CH3OHvt=0-2	Methanol	293.72468800	2.6E-5			11(-8,4)-11(-7,4)E,vt=1	-4.45440		510.04520	CDMS
CH3OHvt=0-2	Methanol	294.25608500	2.5E-5			12(-8,5)-12(-7,5)E,vt=1	-4.40170		529.32830	CDMS
CH3OHvt=0-2	Methanol	294.60829400	1.5E-5			4(2,2)-3(-1,2)E,vt=0	-7.33350		24.30970	CDMS
CH3OHvt=0-2	Methanol	295.76163400	1.5E-5			17(-2,16)-16(-3,14)E,vt=0	-4.03070		252.59060	CDMS
CH3OHvt=0-2	Methanol	296.03486200	1.5E-5			24(3,21)-24(-3,22)E,vt=0	-9.11680		517.20520	CDMS
CH3OHvt=0-2	Methanol	296.08411600	1.7E-5			11(2,10)-12(3,10)E,vt=1	-4.01840		349.70740	CDMS
CH3OHvt=0-2	Methanol	296.08425500	7.0E-5			11(-2,9)-12(-3,9),vt=1	0.00000		349.70700	CDMS
CH3OHvt=0-2	Methanol	296.15127400	2.7E-5			14(1,13)-15(2,14)E,vt=1	-4.80730		446.37300	CDMS
CH3OHvt=0-2	Methanol	296.15366900	0.000481			14(-1,13)-15(-2,13),vt=1	0.00000		446.37300	CDMS
CH3OHvt=0-2	Methanol	296.81483300	2.0E-5			24(-1,23)-23(3,20)E,vt=0	-7.36170		488.44360	CDMS
CH3OHvt=0-2	Methanol	296.96774600	3.4E-5			11(-7,4)-10(-6,4)E,vt=1	-4.60270		500.13940	CDMS
CH3OHvt=0-2	Methanol	297.47900900	0.00042			12(2,11)-11(-1,10),vt=1	0.00000		393.51600	CDMS
CH3OHvt=0-2	Methanol	297.48132800	2.4E-5			12(-2,10)-11(1,10)E,vt=1	-7.66200		393.51540	CDMS
CH3OHvt=0-2	Methanol	297.55915000	1.3E-5			17(3,14)-16(4,13)E,vt=0	-4.08080		280.38940	CDMS
CH3OHvt=0-2	Methanol	297.82091500	1.5E-5			6(4,3)-7(3,4)A,vt=0	-4.44350		79.78530	CDMS
CH3OHvt=0-2	Methanol	297.82479600	1.5E-5			6(4,2)-7(3,5)A,vt=0	-4.44350		79.78520	CDMS
CH3OHvt=0-2	Methanol	298.60683200	2.3E-5			19(4,16)-20(2,18)E,vt=0	-9.37690		357.43070	CDMS
CH3OHvt=0-2	Methanol	298.60897800	1.4E-5			16(2,14)-16(-0,16)E,vt=0	-6.84880		227.71100	CDMS
CH3OHvt=0-2	Methanol	298.65028700	1.5E-5			23(3,20)-23(-3,21)E,vt=0	-9.22920		478.48170	CDMS
CH3OHvt=0-2	Methanol	299.40450000	2.3E-5			25(-2,24)-25(-0,25)E,vt=0	-8.01010		529.52750	CDMS
CH3OHvt=0-2	Methanol	299.86719000	3.1E-5			8(-3,6)-9(-2,8)E,vt=2	-5.56820		479.78450	CDMS
CH3OHvt=0-2	Methanol	300.34458700	1.4E-5			13(1,13)-12(-1,11)E,vt=0	-7.15580		140.47830	CDMS
CH3OHvt=0-2	Methanol	300.76187500	2.7E-5			16(-3,13)-17(-4,14)E,vt=1	-4.09490		498.56040	CDMS
CH3OHvt=0-2	Methanol	300.76342800	0.000302			16(3,14)-17(4,14),vt=1	0.00000		498.56000	CDMS
CH3OHvt=0-2	Methanol	300.95925100	1.4E-5			22(3,19)-22(-3,20)E,vt=0	-9.35470		441.37130	CDMS
CH3OHvt=0-2	Methanol	301.20412600	2.1E-5			23(-0,23)-22(-3,20)E,vt=0	-5.83140		441.37130	CDMS
CH3OHvt=0-2	Methanol	301.46303700	0.000106			8(2,7)-9(-2,7),vt=1	0.00000		325.81500	CDMS
CH3OHvt=0-2	Methanol	301.78065300	7.6E-5			14(6,8)-15(9,6)A,vt=1-vt=0	-8.52010		484.09040	CDMS
